status,failure_reason,F_SO,F_GN,F_RAW,solves,GN_seconds,SO_increment_seconds,GN_quadratic_diagnostic_seconds,total_seconds,operation_counts,HVP_count,A_matvec_count,explicit_jacobians,explicit_hessians,forbidden_entry_attempts,route,CG_stability,pass_label,n,m,shared_process_memory,numerical_status,execution_disposition,attempted,upstream_gate
PASS,,[[4.8577593104397065]],[[4.857764868388746]],[[4.999999999999998]],"[{""iterations"": 9, ""verified_relative_residual"": 6.961714180127963e-11, ""target_converged"": true}]",31.078629199997522,2.687591499998234,0.844376299995929,35.17571300000418,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 21, ""jvp_theta"": 21}",1,20,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,cold,100001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 210.01443129999097, ""sampled_peak_rss_bytes"": 3360579584, ""os_peak_working_set_bytes"": 3360686080, ""memory_limit_bytes"": 9409003520, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [9776, 32840], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.8577593104397065]],[[4.857764868388746]],[[4.999999999999998]],"[{""iterations"": 9, ""verified_relative_residual"": 6.961714180127963e-11, ""target_converged"": true}]",30.808786000008695,2.6983318999409676,0.9824834000319242,35.013853700016625,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 21, ""jvp_theta"": 21}",1,20,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,warmup,100001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 210.01443129999097, ""sampled_peak_rss_bytes"": 3360579584, ""os_peak_working_set_bytes"": 3360686080, ""memory_limit_bytes"": 9409003520, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [9776, 32840], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.8577593104397065]],[[4.857764868388746]],[[4.999999999999998]],"[{""iterations"": 9, ""verified_relative_residual"": 6.961714180127963e-11, ""target_converged"": true}]",30.804983300040476,2.6047318999189883,0.9145920000737533,34.86418849998154,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 21, ""jvp_theta"": 21}",1,20,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_1,100001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 210.01443129999097, ""sampled_peak_rss_bytes"": 3360579584, ""os_peak_working_set_bytes"": 3360686080, ""memory_limit_bytes"": 9409003520, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [9776, 32840], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.8577593104397065]],[[4.857764868388746]],[[4.999999999999998]],"[{""iterations"": 9, ""verified_relative_residual"": 6.961714180127963e-11, ""target_converged"": true}]",30.947659200057387,2.5752739999443293,0.9192793000256643,34.993070199969225,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 21, ""jvp_theta"": 21}",1,20,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_2,100001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 210.01443129999097, ""sampled_peak_rss_bytes"": 3360579584, ""os_peak_working_set_bytes"": 3360686080, ""memory_limit_bytes"": 9409003520, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [9776, 32840], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.8577593104397065]],[[4.857764868388746]],[[4.999999999999998]],"[{""iterations"": 9, ""verified_relative_residual"": 6.961714180127963e-11, ""target_converged"": true}]",31.02241930004675,2.603612000006251,0.9170112999854609,35.0629863999784,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 21, ""jvp_theta"": 21}",1,20,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_3,100001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 210.01443129999097, ""sampled_peak_rss_bytes"": 3360579584, ""os_peak_working_set_bytes"": 3360686080, ""memory_limit_bytes"": 9409003520, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [9776, 32840], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.161756943093867]],[[4.161733544528035]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 6.829321456629047e-13, ""target_converged"": true}]",0.8382118999725208,0.043883999926038086,0.01938820001669228,0.911924900021404,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,cold,10001,213,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 7.8705621000844985, ""sampled_peak_rss_bytes"": 377794560, ""os_peak_working_set_bytes"": 377876480, ""memory_limit_bytes"": 9749463040, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28780, 32788], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.161756943093867]],[[4.161733544528035]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 6.829321456629047e-13, ""target_converged"": true}]",0.877406399929896,0.053346100030466914,0.021311999997124076,0.9627876000013202,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,warmup,10001,213,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 7.8705621000844985, ""sampled_peak_rss_bytes"": 377794560, ""os_peak_working_set_bytes"": 377876480, ""memory_limit_bytes"": 9749463040, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28780, 32788], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.161756943093867]],[[4.161733544528035]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 6.829321456629047e-13, ""target_converged"": true}]",0.8815014000283554,0.04173099994659424,0.018367100041359663,0.9520535999909043,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_1,10001,213,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 7.8705621000844985, ""sampled_peak_rss_bytes"": 377794560, ""os_peak_working_set_bytes"": 377876480, ""memory_limit_bytes"": 9749463040, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28780, 32788], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.161756943093867]],[[4.161733544528035]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 6.829321456629047e-13, ""target_converged"": true}]",0.8575389999896288,0.042703800019808114,0.02036149997729808,0.9312135999789461,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_2,10001,213,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 7.8705621000844985, ""sampled_peak_rss_bytes"": 377794560, ""os_peak_working_set_bytes"": 377876480, ""memory_limit_bytes"": 9749463040, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28780, 32788], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.161756943093867]],[[4.161733544528035]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 6.829321456629047e-13, ""target_converged"": true}]",0.9241208999883384,0.045401299954392016,0.021600599982775748,1.0017830999568105,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_3,10001,213,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 7.8705621000844985, ""sampled_peak_rss_bytes"": 377794560, ""os_peak_working_set_bytes"": 377876480, ""memory_limit_bytes"": 9749463040, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28780, 32788], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.202788792882797]],[[4.2032185749866375]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 2.1136568003343287e-12, ""target_converged"": true}]",16.08002870006021,1.0022645000135526,0.36707599996589124,17.67284280003514,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,cold,10001,3413,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 100.75556429999415, ""sampled_peak_rss_bytes"": 1578795008, ""os_peak_working_set_bytes"": 1578901504, ""memory_limit_bytes"": 9710426521, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28640, 49196], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.202788792882797]],[[4.2032185749866375]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 2.1136568003343287e-12, ""target_converged"": true}]",15.595476300106384,1.0244189000222832,0.36579169996548444,17.2150457999669,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,warmup,10001,3413,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 100.75556429999415, ""sampled_peak_rss_bytes"": 1578795008, ""os_peak_working_set_bytes"": 1578901504, ""memory_limit_bytes"": 9710426521, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28640, 49196], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.202788792882797]],[[4.2032185749866375]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 2.1136568003343287e-12, ""target_converged"": true}]",15.803635399905033,0.9828703000675887,0.41215380001813173,17.429157700040378,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_1,10001,3413,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 100.75556429999415, ""sampled_peak_rss_bytes"": 1578795008, ""os_peak_working_set_bytes"": 1578901504, ""memory_limit_bytes"": 9710426521, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28640, 49196], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.202788792882797]],[[4.2032185749866375]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 2.1136568003343287e-12, ""target_converged"": true}]",15.443587800022215,1.03903139999602,0.35063260002061725,17.05061520007439,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_2,10001,3413,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 100.75556429999415, ""sampled_peak_rss_bytes"": 1578795008, ""os_peak_working_set_bytes"": 1578901504, ""memory_limit_bytes"": 9710426521, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28640, 49196], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.202788792882797]],[[4.2032185749866375]],[[5.000000000000003]],"[{""iterations"": 13, ""verified_relative_residual"": 2.1136568003343287e-12, ""target_converged"": true}]",15.581290100002661,1.0054679999593645,0.3554915999993682,17.154984100023285,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_3,10001,3413,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 100.75556429999415, ""sampled_peak_rss_bytes"": 1578795008, ""os_peak_working_set_bytes"": 1578901504, ""memory_limit_bytes"": 9710426521, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [28640, 49196], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.182948479641925]],[[4.183223003524067]],[[4.999999999999998]],"[{""iterations"": 13, ""verified_relative_residual"": 1.5140588242183323e-12, ""target_converged"": true}]",3.42897060001269,0.2299743000185117,0.07336799998302013,3.7714614000869915,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,cold,10001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 24.349584299954586, ""sampled_peak_rss_bytes"": 609128448, ""os_peak_working_set_bytes"": 609361920, ""memory_limit_bytes"": 9715531776, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [14612, 25552], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.182948479641925]],[[4.183223003524067]],[[4.999999999999998]],"[{""iterations"": 13, ""verified_relative_residual"": 1.5140588242183323e-12, ""target_converged"": true}]",3.4737414000555873,0.2016662999521941,0.0734224000480026,3.7912501000100747,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,warmup,10001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 24.349584299954586, ""sampled_peak_rss_bytes"": 609128448, ""os_peak_working_set_bytes"": 609361920, ""memory_limit_bytes"": 9715531776, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [14612, 25552], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.182948479641925]],[[4.183223003524067]],[[4.999999999999998]],"[{""iterations"": 13, ""verified_relative_residual"": 1.5140588242183323e-12, ""target_converged"": true}]",3.5563072999939322,0.21443880000151694,0.07545040000695735,3.8861747999908403,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_1,10001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 24.349584299954586, ""sampled_peak_rss_bytes"": 609128448, ""os_peak_working_set_bytes"": 609361920, ""memory_limit_bytes"": 9715531776, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [14612, 25552], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
PASS,,[[4.182948479641925]],[[4.183223003524067]],[[4.999999999999998]],"[{""iterations"": 13, ""verified_relative_residual"": 1.5140588242183323e-12, ""target_converged"": true}]",3.5789018999785185,0.23011410003528,0.09335620002821088,3.9440825999481604,"{""residual"": 1, ""jvp_parameter"": 1, ""vjp_theta"": 29, ""jvp_theta"": 29}",1,28,0,0,[],true_MF_GN_plus_AD_HVP,two_pass_A_conjugacy_reorthogonalization_true_residual_each_iteration,steady_2,10001,853,"{""exit_code"": 0, ""status"": ""PASS"", ""failure_reason"": null, ""wall_seconds"": 24.349584299954586, ""sampled_peak_rss_bytes"": 609128448, ""os_peak_working_set_bytes"": 609361920, ""memory_limit_bytes"": 9715531776, ""memory_source"": ""Windows Job process tree, 20ms sum RSS samples; sum of process OS peaks is an upper estimate of simultaneous working-set peak"", ""timeout_seconds"": 1200, ""observed_process_ids"": [14612, 25552], ""process_tree_kill_enforced"": true, ""timing_kind"": ""measured""}",PASS,COMPLETED,,
